ret(t-2),ret(t-1),ret(t),norm,kk
13.313,-101.177,-295.664,2501.3,
-101.177,-295.664,-15.9958,2507.72,
-295.664,-15.9958,-64.8012,2412.7,
-15.9958,-64.8012,38.4215,1941.81,
-64.8012,38.4215,114.381,1301.43,
38.4215,114.381,71.8095,1467.64,
114.381,71.8095,-155.536,884.568,
71.8095,-155.536,-212.328,1076.05,
-155.536,-212.328,58.9235,1999.09,
-212.328,58.9235,62.2397,1738.17,
58.9235,62.2397,46.1172,1789.38,
62.2397,46.1172,-6.44617,1445.6,
46.1172,-6.44617,222.999,2073.72,
-6.44617,222.999,-5.08117,2061.55,
222.999,-5.08117,-17.9207,3452.58,
-5.08117,-17.9207,84.292,3599.46,
-17.9207,84.292,11.0628,2710.36,
84.292,11.0628,45.1633,841.732,
11.0628,45.1633,-78.8183,784.726,
45.1633,-78.8183,-79.7132,1024.64,
-78.8183,-79.7132,-4.43617,1038.57,
-79.7132,-4.43617,-34.9842,1238.56,
-4.43617,-34.9842,62.8588,1112.85,
-34.9842,62.8588,42.4402,1211.98,
62.8588,42.4402,-99.7505,1090.42,
42.4402,-99.7505,-11.5152,1127.85,
-99.7505,-11.5152,161.076,1092.18,
-11.5152,161.076,64.8467,1102.07,
161.076,64.8467,-6.74667,1102.07,
64.8467,-6.74667,74.9838,1102.07,
-6.74667,74.9838,116.834,1182.51,
74.9838,116.834,52.0928,1359.23,
116.834,52.0928,301.298,1359.23,
52.0928,301.298,9.472,850.851,
301.298,9.472,20.5918,850.851,
9.472,20.5918,35.889,647.365,
20.5918,35.889,57.3713,611.293,
35.889,57.3713,-85.5457,611.293,
57.3713,-85.5457,10.7708,497.357,
-85.5457,10.7708,7.069,577.84,
10.7708,7.069,-107.948,969.997,
7.069,-107.948,-29.5855,788.169,
-107.948,-29.5855,48.2343,735.174,
-29.5855,48.2343,126.456,708.141,
48.2343,126.456,16.9022,726.747,
126.456,16.9022,-0.246833,742.907,
16.9022,-0.246833,-53.2538,582.263,
-0.246833,-53.2538,26.7367,463.104,
-53.2538,26.7367,268.814,486.77,
26.7367,268.814,78.7557,457.189,
268.814,78.7557,-5.9625,457.189,
78.7557,-5.9625,6.2025,512.474,
-5.9625,6.2025,-101.356,512.474,
6.2025,-101.356,40.0265,437.8,
-101.356,40.0265,47.5335,447.944,
40.0265,47.5335,-18.0708,439.948,
47.5335,-18.0708,-52.0495,465.736,
-18.0708,-52.0495,69.0057,466.6,
-52.0495,69.0057,-28.0625,457.577,
69.0057,-28.0625,-8.614,566.246,
-28.0625,-8.614,72.2848,453.719,
-8.614,72.2848,147.071,471.547,
72.2848,147.071,-140.055,422.44,
147.071,-140.055,34.0402,422.44,
-140.055,34.0402,177.855,422.44,
34.0402,177.855,70.5535,422.44,
177.855,70.5535,56.5175,448.184,
70.5535,56.5175,34.5992,418.266,
56.5175,34.5992,-11.4137,398.301,
34.5992,-11.4137,49.0307,244.75,
-11.4137,49.0307,-30.9913,201.619,
49.0307,-30.9913,100.269,201.619,
-30.9913,100.269,-151.937,221.572,
100.269,-151.937,-49.1985,277.095,
-151.937,-49.1985,105.096,342.111,
-49.1985,105.096,85.7852,692.284,
105.096,85.7852,132.065,833.191,
85.7852,132.065,200.171,409.224,
132.065,200.171,401.95,409.224,
200.171,401.95,215.546,458.784,
401.95,215.546,-165.599,464.913,
215.546,-165.599,-114.255,462.19,
-165.599,-114.255,-17.7247,423.486,
-114.255,-17.7247,-37.8083,423.486,
-17.7247,-37.8083,144.432,423.486,
-37.8083,144.432,53.8418,1002.18,
144.432,53.8418,-59.1382,1057.38,
53.8418,-59.1382,223.66,1101.37,
-59.1382,223.66,-4.88633,1001.75,
223.66,-4.88633,-53.4755,1092.7,
-4.88633,-53.4755,87.8443,1151.3,
-53.4755,87.8443,-52.5105,1151.3,
87.8443,-52.5105,-128.345,1174.14,
-52.5105,-128.345,-36.8255,979.231,
-128.345,-36.8255,17.1083,648.192,
-36.8255,17.1083,15.1723,666.077,
17.1083,15.1723,79.5925,749.762,
15.1723,79.5925,-23.8728,683.157,
79.5925,-23.8728,232.736,681.09,
-23.8728,232.736,-153.638,822.622,
232.736,-153.638,-546.707,641.824,
-153.638,-546.707,-393.271,597.391,
-546.707,-393.271,397.302,576.182,
-393.271,397.302,297.614,482.264,
397.302,297.614,-231.483,371.355,
297.614,-231.483,-197.135,485.049,
-231.483,-197.135,-15.9725,491.232,
-197.135,-15.9725,64.0982,491.232,
-15.9725,64.0982,26.6445,438.829,
64.0982,26.6445,106.701,687.836,
26.6445,106.701,-37.4823,680.66,
106.701,-37.4823,-226.382,600.257,
-37.4823,-226.382,-78.2673,555.743,
-226.382,-78.2673,76.9208,431.072,
-78.2673,76.9208,-55.7783,405.765,
76.9208,-55.7783,-119.979,350.464,
-55.7783,-119.979,-157.15,446.901,
-119.979,-157.15,76.5365,548.737,
-157.15,76.5365,216.82,548.263,
76.5365,216.82,131.083,657.742,
216.82,131.083,280.438,812.158,
131.083,280.438,-20.209,812.158,
280.438,-20.209,-59.4423,652.341,
-20.209,-59.4423,11.2963,592.252,
-59.4423,11.2963,-219.718,553.556,
11.2963,-219.718,225.44,534.442,
-219.718,225.44,-117.554,785.494,
225.44,-117.554,-135.385,734.563,
-117.554,-135.385,26.5862,851.526,
-135.385,26.5862,8.79283,862.968,
26.5862,8.79283,119.271,866.899,
8.79283,119.271,23.5212,866.899,
119.271,23.5212,51.4317,879.693,
23.5212,51.4317,-12.6197,910.732,
51.4317,-12.6197,86.3003,921.87,
-12.6197,86.3003,10.55,920.931,
86.3003,10.55,36.5677,939.984,
10.55,36.5677,-172.091,947.841,
36.5677,-172.091,-8.566,950.969,
-172.091,-8.566,81.6432,881.691,
-8.566,81.6432,-50.6777,1174.23,
81.6432,-50.6777,-50.5975,1391.35,
-50.6777,-50.5975,-47.723,1314.02,
-50.5975,-47.723,122.111,1182.08,
-47.723,122.111,243.823,1527.28,
122.111,243.823,-79.8298,1898.66,
243.823,-79.8298,82.8965,2206.87,
-79.8298,82.8965,31.3085,2217.45,
82.8965,31.3085,-61.2247,1742.29,
31.3085,-61.2247,20.4813,1810.6,
-61.2247,20.4813,20.9478,1875.24,
20.4813,20.9478,37.2213,1651.54,
20.9478,37.2213,13.8543,1652.36,
37.2213,13.8543,-119.538,1729.11,
13.8543,-119.538,78.567,1731.92,
-119.538,78.567,22.0775,1743.64,
78.567,22.0775,10.8058,1672.62,
22.0775,10.8058,11.709,1669.72,
10.8058,11.709,50.1278,1676.44,
11.709,50.1278,15.2863,1773.55,
50.1278,15.2863,-5.46883,1487.84,
15.2863,-5.46883,-76.7447,1483.13,
-5.46883,-76.7447,-62.6788,890.61,
-76.7447,-62.6788,-63.1788,825.259,
-62.6788,-63.1788,7.709,816.799,
-63.1788,7.709,12.633,616.308,
7.709,12.633,20.4977,551.966,
12.633,20.4977,-9.5825,565.147,
20.4977,-9.5825,95.2267,402.424,
-9.5825,95.2267,-28.171,264.672,
95.2267,-28.171,-305.412,263.665,
-28.171,-305.412,-53.4975,263.665,
-305.412,-53.4975,-128.667,148.319,
-53.4975,-128.667,109.43,483.375,
-128.667,109.43,54.353,483.375,
109.43,54.353,-52.2675,483.375,
54.353,-52.2675,-72.078,534.477,
-52.2675,-72.078,66.1977,385.525,
-72.078,66.1977,10.8738,377.983,
66.1977,10.8738,40.7362,393.813,
10.8738,40.7362,-62.2653,409.43,
40.7362,-62.2653,-91.031,409.43,
-62.2653,-91.031,-88.4893,409.43,
-91.031,-88.4893,-58.3275,502.731,
-88.4893,-58.3275,-86.8638,492.996,
-58.3275,-86.8638,97.6607,385.439,
-86.8638,97.6607,13.1295,385.439,
97.6607,13.1295,59.8727,385.439,
13.1295,59.8727,40.6745,385.439,
59.8727,40.6745,40.6112,394.709,
40.6745,40.6112,47.5228,464.826,
40.6112,47.5228,-5.64533,439.953,
47.5228,-5.64533,124.981,451.475,
-5.64533,124.981,33.6742,423.694,
124.981,33.6742,-9.66917,429.96,
33.6742,-9.66917,-75.5028,442.352,
-9.66917,-75.5028,13.9467,511.495,
-75.5028,13.9467,-32.3348,516.386,
13.9467,-32.3348,24.6428,396.382,
-32.3348,24.6428,63.051,518.511,
24.6428,63.051,1.19567,499.272,
63.051,1.19567,-7.32517,496.832,
1.19567,-7.32517,36.7945,523.517,
-7.32517,36.7945,-5.21067,526.815,
36.7945,-5.21067,-26.4333,391.416,
-5.21067,-26.4333,-31.0862,288.901,
-26.4333,-31.0862,-36.6485,205.223,
-31.0862,-36.6485,62.013,201.888,
-36.6485,62.013,130.434,180.802,
62.013,130.434,63.1368,187.84,
130.434,63.1368,-33.9467,226.938,
63.1368,-33.9467,-62.6378,237.397,
-33.9467,-62.6378,2.4045,146.964,
-62.6378,2.4045,-26.8753,156.662,
2.4045,-26.8753,28.8798,137.007,
-26.8753,28.8798,28.3855,126.337,
28.8798,28.3855,-82.2699,130.538,
28.3855,-82.2699,-94.1298,167.759,
-82.2699,-94.1298,-16.2763,165.066,
-94.1298,-16.2763,-4.71283,154.15,
-16.2763,-4.71283,7.40583,146.869,
-4.71283,7.40583,-52.9245,152.536,
7.40583,-52.9245,80.267,183.035,
-52.9245,80.267,68.5663,195.533,
80.267,68.5663,-17.66,195.546,
68.5663,-17.66,34.8085,225.209,
-17.66,34.8085,-12.4793,239.526,
34.8085,-12.4793,-5.35617,228.694,
-12.4793,-5.35617,35.704,213.309,
-5.35617,35.704,16.8542,173.9,
35.704,16.8542,-2.28183,181.856,
16.8542,-2.28183,158.261,281.645,
-2.28183,158.261,27.9505,279.012,
158.261,27.9505,-70.106,279.012,
27.9505,-70.106,-49.7145,293.871,
-70.106,-49.7145,-6.03717,304.485,
-49.7145,-6.03717,40.0833,310.652,
-6.03717,40.0833,-1.66517,268.973,
40.0833,-1.66517,33.265,336.552,
-1.66517,33.265,32.9648,330.036,
33.265,32.9648,-75.3772,305.567,
32.9648,-75.3772,-48.3993,267.728,
-75.3772,-48.3993,-5.32383,240.395,
-48.3993,-5.32383,-13.4605,177.296,
-5.32383,-13.4605,-8.665,121.83,
-13.4605,-8.665,21.8047,138.739,
-8.665,21.8047,-32.1082,148.861,
21.8047,-32.1082,46.573,172.291,
-32.1082,46.573,-2.32317,190.786,
46.573,-2.32317,-40.294,297.656,
-2.32317,-40.294,-149.561,424.922,
-40.294,-149.561,-50.6862,424.908,
-149.561,-50.6862,19.8182,424.908,
-50.6862,19.8182,75.9912,309.429,
19.8182,75.9912,21.9568,209.156,
75.9912,21.9568,60.1938,168.824,
21.9568,60.1938,33.9735,154.998,
60.1938,33.9735,8.50417,138.47,
33.9735,8.50417,-7.8485,68.7228,
8.50417,-7.8485,-22.2747,72.883,
-7.8485,-22.2747,23.2505,88.7791,
-22.2747,23.2505,15.2647,101.39,
23.2505,15.2647,-15.8567,99.4261,
15.2647,-15.8567,-28.2483,100.057,
-15.8567,-28.2483,-53.8727,109.707,
-28.2483,-53.8727,-146.615,109.707,
-53.8727,-146.615,-138.489,181.161,
-146.615,-138.489,-14.1785,490.285,
-138.489,-14.1785,-64.3588,343.774,
-14.1785,-64.3588,123.94,343.774,
-64.3588,123.94,47.7643,406.285,
123.94,47.7643,-80.543,405.077,
47.7643,-80.543,4.76033,409.063,
-80.543,4.76033,28.0332,355.585,
4.76033,28.0332,-4.60717,350.741,
28.0332,-4.60717,-27.4237,350.098,
-4.60717,-27.4237,-89.3658,350.098,
-27.4237,-89.3658,2.267,524.5,
-89.3658,2.267,-46.334,530.133,
2.267,-46.334,-373.92,530.133,
-46.334,-373.92,-53.2347,530.421,
-373.92,-53.2347,-58.7015,530.421,
-53.2347,-58.7015,10.4095,528.416,
-58.7015,10.4095,32.1665,534.731,
10.4095,32.1665,-42.3918,543.969,
32.1665,-42.3918,-64.623,546.389,
-42.3918,-64.623,61.0153,540.07,
-64.623,61.0153,-89.3445,539.137,
61.0153,-89.3445,-263.881,486.28,
-89.3445,-263.881,140.611,486.217,
-263.881,140.611,96.399,486.217,
140.611,96.399,164.107,458.6,
96.399,164.107,25.6855,526.798,
164.107,25.6855,-17.3785,534.575,
25.6855,-17.3785,197.66,491.712,
-17.3785,197.66,-122.549,505.038,
197.66,-122.549,-33.991,527.437,
-122.549,-33.991,30.5527,490.452,
-33.991,30.5527,-85.4268,527.802,
30.5527,-85.4268,-20.476,625.65,
-85.4268,-20.476,47.336,652.872,
-20.476,47.336,146.805,371.02,
47.336,146.805,122.344,365.5,
146.805,122.344,24.57,375.075,
122.344,24.57,-105.078,341.412,
24.57,-105.078,-50.9245,345.647,
-105.078,-50.9245,-0.645333,677.439,
-50.9245,-0.645333,7.83017,702.812,
-0.645333,7.83017,19.5822,689.949,
7.83017,19.5822,-75.5848,692.747,
19.5822,-75.5848,-28.7155,757.121,
-75.5848,-28.7155,9.011,771.89,
-28.7155,9.011,75.9048,853.858,
9.011,75.9048,-51.0095,893.148,
75.9048,-51.0095,-174.734,1345.71,
-51.0095,-174.734,-21.6468,1411.04,
-174.734,-21.6468,46.5565,1411.04,
-21.6468,46.5565,-92.7462,1282.6,
46.5565,-92.7462,-51.2505,1290,
-92.7462,-51.2505,-56.6788,1220.72,
-51.2505,-56.6788,129.788,1517.63,
-56.6788,129.788,-16.5787,1428.16,
129.788,-16.5787,109.769,1801.18,
-16.5787,109.769,47.9038,1715.26,
109.769,47.9038,88.669,1171.85,
47.9038,88.669,-18.6497,913.341,
88.669,-18.6497,-29.0638,966.707,
-18.6497,-29.0638,-24.1368,532.84,
-29.0638,-24.1368,-183.147,596.322,
-24.1368,-183.147,-196.611,596.322,
-183.147,-196.611,-25.74,596.322,
-196.611,-25.74,-16.2737,596.322,
-25.74,-16.2737,71.6535,596.591,
-16.2737,71.6535,-45.1678,583.622,
71.6535,-45.1678,-22.4328,559.688,
-45.1678,-22.4328,-94.089,648.548,
-22.4328,-94.089,74.088,647.584,
-94.089,74.088,-73.7518,647.584,
74.088,-73.7518,-46.5467,639.039,
-73.7518,-46.5467,-103.382,639.039,
-46.5467,-103.382,120.272,639.039,
-103.382,120.272,113.698,581.546,
120.272,113.698,82.463,699.802,
113.698,82.463,92.9625,500.793,
82.463,92.9625,-51.0392,646.83,
92.9625,-51.0392,-71.0107,705.82,
-51.0392,-71.0107,38.5212,704.17,
-71.0107,38.5212,55.7443,768.51,
38.5212,55.7443,-75.5567,729.435,
55.7443,-75.5567,61.8913,1057.8,
-75.5567,61.8913,110.69,1064.24,
61.8913,110.69,-63.1613,1063.59,
110.69,-63.1613,153.564,745.761,
-63.1613,153.564,87.2008,677.136,
153.564,87.2008,6.01933,869.242,
87.2008,6.01933,-20.7712,890.986,
6.01933,-20.7712,12.8623,863.84,
-20.7712,12.8623,39.2243,808.855,
12.8623,39.2243,-27.8562,828.043,
39.2243,-27.8562,18.2382,1111.51,
-27.8562,18.2382,33.1853,1066.6,
18.2382,33.1853,48.3563,1118.09,
33.1853,48.3563,-18.2908,1172.54,
48.3563,-18.2908,38.6355,1051.22,
-18.2908,38.6355,19.0802,732.649,
38.6355,19.0802,-43.0115,772.243,
19.0802,-43.0115,-9.54533,706.05,
-43.0115,-9.54533,-26.025,522.676,
-9.54533,-26.025,32.1853,446.724,
-26.025,32.1853,6.60317,476.222,
32.1853,6.60317,237.377,475.234,
6.60317,237.377,102.562,353.729,
237.377,102.562,24.3025,371.856,
102.562,24.3025,7.47533,305.565,
24.3025,7.47533,38.3153,233.267,
7.47533,38.3153,-17.669,225.899,
38.3153,-17.669,-11.3108,194.327,
-17.669,-11.3108,-21.4125,187.073,
-11.3108,-21.4125,18.2433,167.834,
-21.4125,18.2433,-1.17633,166.81,
18.2433,-1.17633,33.4382,165.289,
-1.17633,33.4382,53.4965,168.158,
33.4382,53.4965,27.1038,189.759,
53.4965,27.1038,223.315,193.653,
27.1038,223.315,90.2047,471.748,
223.315,90.2047,-4.50608,471.748,
90.2047,-4.50608,74.8257,497.674,
-4.50608,74.8257,-23.2222,497.674,
74.8257,-23.2222,66.9482,478.666,
-23.2222,66.9482,6.29183,501.154,
66.9482,6.29183,-37.8648,524.336,
6.29183,-37.8648,-100.27,524.425,
-37.8648,-100.27,117.503,219.048,
-100.27,117.503,-65.1307,137.513,
117.503,-65.1307,-60.0922,137.223,
-65.1307,-60.0922,-23.9737,183.328,
-60.0922,-23.9737,-36.7032,137.134,
-23.9737,-36.7032,41.009,137.134,
-36.7032,41.009,-98.4492,139.543,
41.009,-98.4492,67.3968,139.543,
-98.4492,67.3968,-81.4987,139.487,
67.3968,-81.4987,5.87667,152.488,
-81.4987,5.87667,93.3568,152.488,
5.87667,93.3568,101.84,152.488,
93.3568,101.84,-119.433,152.488,
101.84,-119.433,-68.139,158.634,
-119.433,-68.139,51.9337,173.686,
-68.139,51.9337,28.8718,185.573,
51.9337,28.8718,32.5325,243.209,
28.8718,32.5325,-18.7373,229.324,
32.5325,-18.7373,-25.9708,271.369,
-18.7373,-25.9708,-57.8618,267.945,
-25.9708,-57.8618,-10.262,266.338,
-57.8618,-10.262,44.3345,246.94,
-10.262,44.3345,16.3012,249.295,
44.3345,16.3012,88.106,224.093,
16.3012,88.106,-75.1707,246.242,
88.106,-75.1707,-17.5962,231.024,
-75.1707,-17.5962,42.9938,253.344,
-17.5962,42.9938,7.45283,243.979,
42.9938,7.45283,-22.1027,198.436,
7.45283,-22.1027,17.8188,227.481,
-22.1027,17.8188,48.4388,212.624,
17.8188,48.4388,54.3072,202.685,
48.4388,54.3072,28.9863,202.023,
54.3072,28.9863,54.1882,146.93,
28.9863,54.1882,141.404,247.32,
54.1882,141.404,-43.9543,325.76,
141.404,-43.9543,-66.6667,326.384,
-43.9543,-66.6667,-255.804,346.435,
-66.6667,-255.804,20.0517,359.038,
-255.804,20.0517,27.112,358.48,
20.0517,27.112,-14.9567,342.921,
27.112,-14.9567,-18.9092,367.047,
-14.9567,-18.9092,74.4227,394.765,
-18.9092,74.4227,63.3643,394.765,
74.4227,63.3643,23.8463,394.765,
63.3643,23.8463,0.515167,453.263,
23.8463,0.515167,27.3653,356.909,
0.515167,27.3653,56.4827,382.038,
27.3653,56.4827,-13.9497,364.744,
56.4827,-13.9497,13.4143,356.894,
-13.9497,13.4143,51.1112,345.113,
13.4143,51.1112,59.2028,313.205,
51.1112,59.2028,-2.61417,336.899,
59.2028,-2.61417,-74.7668,341.924,
-2.61417,-74.7668,11.39,367.333,
-74.7668,11.39,-18.5205,330.91,
11.39,-18.5205,-54.755,229.524,
-18.5205,-54.755,8.12267,230.444,
-54.755,8.12267,71.8415,221.792,
8.12267,71.8415,-73.0952,205.825,
71.8415,-73.0952,-16.2022,200.938,
-73.0952,-16.2022,27.4633,140.239,
-16.2022,27.4633,24.9933,128.639,
27.4633,24.9933,18.2338,115.732,
24.9933,18.2338,-1.61133,123.194,
18.2338,-1.61133,30.137,125.109,
-1.61133,30.137,209.811,92.7265,
30.137,209.811,61.922,111.023,
209.811,61.922,72.123,111.023,
61.922,72.123,160.681,67.8085,
72.123,160.681,579.554,67.8085,
160.681,579.554,119.219,75.5692,
579.554,119.219,103.877,76.1342,
119.219,103.877,-41.9478,78.0235,
103.877,-41.9478,-28.0648,80.2288,
-41.9478,-28.0648,1.08767,229.657,
-28.0648,1.08767,106.417,131.89,
1.08767,106.417,102.396,202.539,
106.417,102.396,419.444,209.613,
102.396,419.444,30.0907,154.894,
419.444,30.0907,-15.073,156.022,
30.0907,-15.073,326.194,152.61,
-15.073,326.194,175.457,144.735,
326.194,175.457,59.5687,135.805,
175.457,59.5687,-75.1247,328.606,
59.5687,-75.1247,178.457,247.693,
-75.1247,178.457,156.098,120.761,
178.457,156.098,141.996,314.379,
156.098,141.996,420.156,321.479,
141.996,420.156,215.43,321.479,
420.156,215.43,-294.832,317.247,
215.43,-294.832,33.3182,326.633,
-294.832,33.3182,111.574,325.525,
33.3182,111.574,380.803,321.6,
111.574,380.803,-82.5592,243.094,
380.803,-82.5592,54.0752,404.725,
-82.5592,54.0752,388.036,404.725,
54.0752,388.036,28.9137,496.586,
388.036,28.9137,-497.017,496.664,
28.9137,-497.017,124.799,487.993,
-497.017,124.799,-445.297,490.803,
124.799,-445.297,-92.3025,490.411,
-445.297,-92.3025,266.528,840.227,
-92.3025,266.528,-128.154,849.672,
266.528,-128.154,-87.2737,1619.45,
-128.154,-87.2737,252.738,1619.45,
-87.2737,252.738,170.347,1616.41,
252.738,170.347,-205.983,1613.15,
170.347,-205.983,-19.4287,1766.63,
-205.983,-19.4287,83.0412,1761.44,
-19.4287,83.0412,55.3677,1715.72,
83.0412,55.3677,-70.2505,1668.67,
55.3677,-70.2505,131.997,1698.62,
-70.2505,131.997,19.8118,1846.77,
131.997,19.8118,-74.837,1884.35,
19.8118,-74.837,-194.182,1885.25,
-74.837,-194.182,75.7203,1793.78,
-194.182,75.7203,-107.49,2337.83,
75.7203,-107.49,-236.685,1738.48,
-107.49,-236.685,-93.7075,1851.3,
-236.685,-93.7075,152.338,1909.11,
-93.7075,152.338,111.085,1919.34,
152.338,111.085,23.7162,1932.45,
111.085,23.7162,-41.7705,1931.06,
23.7162,-41.7705,26.6048,1599.96,
-41.7705,26.6048,211.301,1824.21,
26.6048,211.301,-9.17483,1997.24,
211.301,-9.17483,47.5703,1265.18,
-9.17483,47.5703,37.3482,1171.22,
47.5703,37.3482,-19.083,1071.43,
37.3482,-19.083,99.6775,761.042,
-19.083,99.6775,51.2752,760.592,
99.6775,51.2752,-79.3318,413.808,
51.2752,-79.3318,-77.9838,315.088,
-79.3318,-77.9838,-66.1082,399.12,
-77.9838,-66.1082,14.0482,1338.52,
-66.1082,14.0482,-60.202,1337.84,
14.0482,-60.202,88.8863,1412.44,
-60.202,88.8863,36.24,1301.62,
88.8863,36.24,-49.6242,1300.33,
36.24,-49.6242,54.7717,1300.33,
-49.6242,54.7717,73.9197,1531.57,
54.7717,73.9197,280.737,1531.57,
73.9197,280.737,132.323,2021.09,
280.737,132.323,398.932,1991.49,
132.323,398.932,44.1755,1981.58,
398.932,44.1755,-155.531,2565.05,
44.1755,-155.531,-4.69317,2568.67,
-155.531,-4.69317,76.725,2267.74,
-4.69317,76.725,52.9303,2012.09,
76.725,52.9303,-15.411,2012.09,
52.9303,-15.411,-77.3313,2010.49,
-15.411,-77.3313,-319.59,2010.49,
-77.3313,-319.59,-38.8057,2048.28,
-319.59,-38.8057,-38.1312,1397.39,
-38.8057,-38.1312,-112.001,950.956,
-38.1312,-112.001,-53.863,298.112,
-112.001,-53.863,202.083,666.549,
-53.863,202.083,56.2492,663.884,
202.083,56.2492,-9.13112,577.942,
56.2492,-9.13112,144.98,584.527,
-9.13112,144.98,-47.152,707.633,
144.98,-47.152,-135.399,712.134,
-47.152,-135.399,3.81,657.799,
-135.399,3.81,-37.8068,655.478,
3.81,-37.8068,-11.6715,604.015,
-37.8068,-11.6715,117.593,263.037,
-11.6715,117.593,116.31,263.037,
117.593,116.31,99.4472,275.416,
116.31,99.4472,-35.6107,229.215,
99.4472,-35.6107,32.6235,367.946,
-35.6107,32.6235,84.8073,355.599,
32.6235,84.8073,233.383,351.314,
84.8073,233.383,-342.32,408.971,
233.383,-342.32,-287.931,476.578,
-342.32,-287.931,67.556,1179.55,
-287.931,67.556,37.0158,1136.94,
67.556,37.0158,106.752,907.098,
37.0158,106.752,61.8143,1032.82,
106.752,61.8143,129.932,1052.26,
61.8143,129.932,82.355,1111.08,
129.932,82.355,-39.2655,1105.86,
82.355,-39.2655,-79.905,1239.55,
-39.2655,-79.905,121.273,1256.67,
-79.905,121.273,-118.291,1204.37,
121.273,-118.291,-260.71,1388.15,
-118.291,-260.71,-687.319,1211.65,
-260.71,-687.319,-201.974,1106.23,
-687.319,-201.974,-380.358,1550.42,
-201.974,-380.358,352.116,1550.18,
-380.358,352.116,193.863,1578.92,
352.116,193.863,221.749,2357.32,
193.863,221.749,105.871,1793.14,
221.749,105.871,-264.482,1973.17,
105.871,-264.482,-109.864,1941.69,
-264.482,-109.864,17.2415,1366.17,
-109.864,17.2415,31.118,1054.75,
17.2415,31.118,100.171,1193.55,
31.118,100.171,204.006,1137.04,
100.171,204.006,-143.22,1014.52,
204.006,-143.22,-252.131,1137,
-143.22,-252.131,-86.6397,933.07,
-252.131,-86.6397,193.753,1706.11,
-86.6397,193.753,-28.6657,1685.22,
193.753,-28.6657,132.563,1685.24,
-28.6657,132.563,-200.766,1596.79,
132.563,-200.766,-29.7808,1624.01,
-200.766,-29.7808,-54.3272,803.762,
-29.7808,-54.3272,-117.684,792.075,
-54.3272,-117.684,140.009,1000.51,
-117.684,140.009,5.56367,1152.62,
140.009,5.56367,201.6,1530.9,
5.56367,201.6,235.779,1539.41,
201.6,235.779,77.1757,1470.58,
235.779,77.1757,253.477,1509.58,
77.1757,253.477,2.46033,1878.02,
253.477,2.46033,-140.15,2287,
2.46033,-140.15,-10.0862,2227.85,
-140.15,-10.0862,92.7213,1900.01,
-10.0862,92.7213,10.0207,2083.81,
92.7213,10.0207,-53.2148,2346.47,
10.0207,-53.2148,72.9407,2115.22,
-53.2148,72.9407,14.8142,2080.15,
72.9407,14.8142,252.014,2206.9,
14.8142,252.014,89.7105,2370.4,
252.014,89.7105,-14.4098,2558.89,
89.7105,-14.4098,-157.61,2157.08,
-14.4098,-157.61,44.9997,2173.08,
-157.61,44.9997,-126.386,2534.79,
44.9997,-126.386,-122.831,2526.98,
-126.386,-122.831,60.0893,2752.59,
-122.831,60.0893,-17.6635,3206.05,
60.0893,-17.6635,61.3998,3855.98,
-17.6635,61.3998,-20.6992,3837.13,
61.3998,-20.6992,52.263,3379.56,
-20.6992,52.263,-499.832,3370.09,
52.263,-499.832,274.269,3370.69,
-499.832,274.269,404.192,3370.69,
274.269,404.192,-70.1917,3370.69,
404.192,-70.1917,-25.8163,3370.09,
-70.1917,-25.8163,-134.382,3646.7,
-25.8163,-134.382,29.1347,3519.11,
-134.382,29.1347,51.4863,3503.39,
29.1347,51.4863,-61.537,3467.86,
51.4863,-61.537,-35.7977,2918.33,
-61.537,-35.7977,-181.669,2814.85,
-35.7977,-181.669,-196.384,2888.16,
-181.669,-196.384,183.426,2807.24,
-196.384,183.426,-319.24,3519.32,
183.426,-319.24,54.0777,3027.67,
-319.24,54.0777,-14.127,3027.67,
54.0777,-14.127,-191.669,3079.45,
-14.127,-191.669,85.9043,2968.86,
-191.669,85.9043,105.862,3048.06,
85.9043,105.862,-61.0897,2541.68,
105.862,-61.0897,79.555,2560.43,
-61.0897,79.555,227.384,3339.31,
79.555,227.384,31.0078,3482.96,
227.384,31.0078,-97.8133,3366.38,
31.0078,-97.8133,-35.249,3334.35,
-97.8133,-35.249,-35.6172,3304.34,
-35.249,-35.6172,108.011,2731.28,
-35.6172,108.011,63.6237,1792.04,
108.011,63.6237,-119.742,1150.24,
